SPSS_id,source_id,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,phot_variable_flag,non_single_star,has_xp_continuous,phot_bp_n_obs,phot_rp_n_obs,namecsv,SIMBAD,bestfitFLAG,ratioR,chiT,chiTadj,rchi2,rchi2adj,rchi2Badj,rchi2Radj,flaggap
HD_3454,390077936372822912,  7.4069390,  7.6525693,  6.9896970,  0.6628723,NOT_AVAILABLE,      0,True, 62, 60,3454.fits.csv,BIN,  0,  1784.64,     0.18,     0.20,    65.93,    65.91,     3.74,    87.60 , 1
HD_34578,181259753177437568,  4.9333158,  5.1268196,  4.5987191,  0.5281005,NOT_AVAILABLE,      0,True, 24, 23,34578.fits.csv,VAR,  0,     1.40,     0.15,     0.21,    19.07,    11.21,     9.87,     4.95 , 0
HD_34797,2969549291923535488,  6.5122662,  6.4533815,  6.5826025, -0.1292210,VARIABLE,      0,True, 43, 41,34797.fits.csv,VAR,  0,     0.93,     0.06,     0.05,     4.95,     3.46,     1.87,     2.21 , 0
HD_34816,2988329637719192960,  4.2184691,  4.1034460,  4.4746261, -0.3711801,NOT_AVAILABLE,      0,True, 50, 46,34816.fits.csv,SAT,  0,     1.03,     0.04,     0.04,     7.36,     7.27,     1.84,     3.09 , 0
HD_35296,3400292798990117888,  4.8501883,  5.1300902,  4.4220719,  0.7080183,NOT_AVAILABLE,      0,True, 33, 24,35296.fits.csv,VAR,  0,     0.94,     0.05,     0.04,     7.87,     7.09,     1.06,     1.90 , 0
HD_35369,3015112126066981376,  3.8751557,  4.3727489,  3.2218924,  1.1508565,NOT_AVAILABLE,      0,True, 37, 40,35369.fits.csv,SAT,  0,     0.99,     0.05,     0.04,     7.84,     7.82,     1.63,     0.67 , 0
HD_35410,3220473410343579136,  4.7953653,  5.2948074,  4.1478434,  1.1469641,NOT_AVAILABLE,      1,True, 61, 58,35410.fits.csv,BIN,  0,  4482.14,     0.28,  6074.14,   175.59,    30.97,    24.50,    33.63 , 1
HD_3546,2858181236614036864,  4.0968304,  4.5685735,  3.4733753,  1.0951982,NOT_AVAILABLE,      0,True, 29, 28,3546.fits.csv,OK,  0,  2315.83,     0.27,     0.24,    85.73,    85.68,     1.37,   120.04 , 1
HD_36130,502774510964000128,  7.6208644,  7.9107046,  7.1607289,  0.7499757,NOT_AVAILABLE,      0,True, 50, 46,36130.fits.csv,OK,  0,  1764.28,     0.18,     0.18,    61.00,    61.00,     0.74,    81.07 , 1
HD_36389,3400796031719045632,  3.1337926,  4.6379828,  2.3087018,  2.3292811,NOT_AVAILABLE,      0,True, 52, 52,36389.fits.csv,SAT_RSG,  0,     1.09,     0.16,     0.16,     4.84,     4.72,     2.24,     3.00 , 0
HD_36673,2971266110612490624,  2.5535128,  3.1460660,  2.4545782,  0.6914878,NOT_AVAILABLE,      0,True, 23, 23,36673.fits.csv,SAT_VAR,  0,     1.28,     0.27,     0.29,     5.91,     7.81,    11.47,     0.99 , 0
HD_36861,3337991583943473280,  3.5281031,  3.4947097,  3.6371272, -0.1424174,NOT_AVAILABLE,      0,True, 29, 29,36861.fits.csv,SAT_ELS,  0,     1.43,     0.11,     0.29,    23.54,     8.25,     8.51,     5.34 , 0
HD_37088,3389727935356535936,  8.3628187,  8.6794481,  7.8749042,  0.8045440,NOT_AVAILABLE,      0,True, 64, 65,37088.fits.csv,OK,  0,  4295.71,     0.32,  4081.57,   142.26,    33.19,    27.20,    37.05 , 1
HD_37160,3334901543952614528,  3.7976506,  4.3298049,  3.1169736,  1.2128313,NOT_AVAILABLE,      0,True, 37, 36,37160.fits.csv,SAT,  0,     1.01,     0.04,     0.04,     8.93,     8.93,     1.80,     0.96 , 0
HD_37216,263696736979837312,  7.6368628,  8.0173025,  7.0856862,  0.9316163,NOT_AVAILABLE,      0,True, 41, 39,37216.fits.csv,OK,  0,  2161.47,     0.23,     0.22,    47.36,    47.30,     1.54,    62.33 , 1
HD_37269,3447545341986921216,  5.2740426,  5.5115991,  4.8023982,  0.7092009,VARIABLE,      0,True, 22, 21,37269.fits.csv,DMS,  0,     2.44,     0.39,     0.65,    33.24,     8.99,    11.33,     4.98 , 0
HD_37394,263916708025623680,  5.9909477,  6.4124298,  5.4026074,  1.0098224,NOT_AVAILABLE,      0,True, 33, 34,37394.fits.csv,VAR,  0,     0.84,     0.15,     0.07,     9.26,     7.43,     1.64,     1.35 , 0
HD_37828,3010244175773318144,  6.4954772,  7.1128130,  5.7336798,  1.3791332,NOT_AVAILABLE,      0,True, 37, 37,37828.fits.csv,ChP,  0,  4027.66,     0.45,     0.43,    61.61,    59.04,     8.29,    78.29 , 1
HD_37984,3222908175762554496,  4.5347657,  5.1480517,  3.7902369,  1.3578148,NOT_AVAILABLE,      0,True, 39, 38,37984.fits.csv,OK,  0,     1.17,     0.12,     0.07,     9.22,     7.91,     1.88,     0.93 , 0
HD_37986,2972016080621222528,  7.1791673,  7.5513959,  6.6363959,  0.9150000,NOT_AVAILABLE,      0,True, 55, 53,37986.fits.csv,OK,  0,  3839.75,     0.43,  4128.17,    96.43,    23.89,    21.35,    26.84 , 1
HD_3817,368641514078070016,  5.0618610,  5.5165300,  4.4455090,  1.0710211,NOT_AVAILABLE,      0,True, 41, 38,3817.fits.csv,OK,  1,     0.95,     0.09,     0.05,     6.64,     6.11,     1.03,     0.99 , 0
HD_38656,191419859094194816,  4.2502503,  4.7387695,  3.6126015,  1.1261680,NOT_AVAILABLE,      0,True, 39, 39,38656.fits.csv,OK,  0,     0.99,     0.04,     0.03,     6.11,     6.08,     0.82,     0.72 , 0
HD_38674,3320481861270078080,  7.2478123,  8.1404610,  6.3157449,  1.8247161,NOT_AVAILABLE,      0,True, 60, 57,38674.fits.csv,OK,  0, 10341.98,     0.57,  6404.27,   126.28,    17.30,    15.35,    17.65 , 1
HD_39003,3458053271535395712,  3.6593385,  4.2639818,  2.9588602,  1.3051217,NOT_AVAILABLE,      0,True, 30, 30,39003.fits.csv,SAT,  0,     1.23,     0.14,     0.10,     9.10,     7.94,     2.39,     0.98 , 0
HD_39118,3316078695157768448,  5.6378803,  6.1632066,  4.9407206,  1.2224860,NOT_AVAILABLE,      0,True, 30, 30,39118.fits.csv,DMS,  0,    99.99,   -20.00,   -20.00,   -20.00,   -20.00,   -20.00,   -20.00 , 9
HD_39225,3454414506523651712,  5.2143478,  6.2553353,  4.1891670,  2.0661683,VARIABLE,      0,True, 29, 28,39225.fits.csv,OK,  0,     1.03,     0.08,     0.08,     3.60,     3.53,     1.53,     0.88 , 0
HD_39283,265322639799154560,  4.9366488,  4.9713569,  4.8750105,  0.0963464,NOT_AVAILABLE,      0,True, 25, 19,39283.fits.csv,OK,  1,     1.01,     0.04,     0.04,     4.49,     4.50,     2.21,     1.97 , 0
HD_39833,3218445979621236992,  7.4899764,  7.8002706,  7.0092845,  0.7909861,NOT_AVAILABLE,      0,True, 29, 27,39833.fits.csv,OK,  0,  3914.82,     0.33,  3990.44,    61.58,    28.53,    28.37,    30.71 , 1
HD_39853,2998706965902558720,  4.9883466,  5.8798370,  4.0492849,  1.8305521,NOT_AVAILABLE,      0,True, 38, 37,39853.fits.csv,OK,  0,     1.16,     0.13,     0.07,     9.52,     8.84,     1.50,     1.04 , 0
HD_39866,3431586480467585152,  6.2435608,  6.4218092,  5.8880734,  0.5337358,NOT_AVAILABLE,      0,True, 51, 48,39866.fits.csv,OK,  0,     1.51,     0.19,     0.25,    28.89,    16.73,    17.53,     7.76 , 0
HD_400,2877522230262577024,  6.0823317,  6.3354425,  5.6603551,  0.6750875,NOT_AVAILABLE,      0,True, 46, 46,400.fits.csv,OK,  1,     0.99,     0.06,     0.04,     5.55,     4.72,     1.29,     1.28 , 0
HD_40035,216172202295911808,  3.4518437,  4.0379686,  2.8022048,  1.2357638,NOT_AVAILABLE,      0,True, 25, 26,40035.fits.csv,SAT/BIN,  0,     1.00,     0.07,     0.07,     3.39,     3.38,     2.40,     0.82 , 0
HD_40111,3429829048565502848,  4.7625966,  4.7233915,  4.8042736, -0.0808821,NOT_AVAILABLE,      0,True, 20, 18,40111.fits.csv,ELS,  0,     1.25,     0.09,     0.16,    12.06,     7.11,     9.28,     1.74 , 0
HD_40136,2995725777563537792,  3.6358559,  3.8544617,  3.3150194,  0.5394423,NOT_AVAILABLE,      0,True, 37, 37,40136.fits.csv,SAT,  0,     0.90,     0.11,     0.07,     9.67,     6.96,     2.33,     2.93 , 0
HD_40239,196944217825405184,  3.0882971,  4.5690985,  2.2741776,  2.2949209,NOT_AVAILABLE,      0,True, 23, 24,40239.fits.csv,VAR,  0,     0.83,     0.25,     0.18,     4.50,     3.92,     2.67,     3.01 , 0
HD_40460,3430429278838797568,  6.3423471,  6.8518181,  5.6710134,  1.1808047,NOT_AVAILABLE,      0,True, 22, 22,40460.fits.csv,OK,  0,  2538.96,     0.25,     0.23,    39.93,    39.90,     0.79,    54.53 , 1
HD_40536,3011410242215060224,  4.9989300,  5.0895424,  4.8515329,  0.2380095,NOT_AVAILABLE,      0,True, 33, 30,40536.fits.csv,BIN,  0,     0.89,     0.09,     0.07,    10.06,     7.20,     2.64,     2.32 , 0
HD_40801,960883900373695744,  5.8123493,  6.3166814,  5.1462045,  1.1704769,NOT_AVAILABLE,      1,True, 32, 29,40801.fits.csv,OK,  0,     0.75,     0.27,     0.09,    10.44,     7.02,     3.15,     1.10 , 0
HD_41330,3453257133093515648,  5.9714742,  6.2712016,  5.4971690,  0.7740326,NOT_AVAILABLE,      0,True, 34, 29,41330.fits.csv,OK,  1,     1.00,     0.03,     0.03,     5.53,     5.51,     0.82,     1.47 , 0
HD_41597,999468409091291264,  5.0319276,  5.5973058,  4.3196592,  1.2776465,NOT_AVAILABLE,      0,True, 25, 20,41597.fits.csv,OK,  0,     1.23,     0.14,     0.10,     9.08,     6.53,     2.56,     1.34 , 0
HD_41636,960533671560454400,  6.0606627,  6.5853391,  5.3782887,  1.2070503,NOT_AVAILABLE,      0,True, 28, 23,41636.fits.csv,OK,  0,     1.14,     0.10,     0.06,     7.56,     6.76,     1.62,     0.88 , 0
HD_41640,3349058065397818880,  7.2238145,  7.4779382,  6.7946815,  0.6832566,NOT_AVAILABLE,      0,True, 19, 19,41640.fits.csv,OK,  0,  3906.56,     0.30,  3906.89,    39.78,    52.95,    57.33,    53.88 , 1
HD_41692,3021267123439546496,  5.3384728,  5.2774911,  5.4224596, -0.1449685,NOT_AVAILABLE,      0,True, 27, 24,41692.fits.csv,OK,  0,     0.98,     0.03,     0.03,     6.39,     6.19,     1.53,     1.99 , 0
HD_417,2850500220180868608,  5.9871998,  6.4767561,  5.3284659,  1.1482902,NOT_AVAILABLE,      0,True, 39, 38,417.fits.csv,OK,  0,     1.17,     0.03,     0.03,     4.83,     4.81,     0.59,     0.84 , 0
HD_4188,2377777840203597952,  4.4919858,  5.0010667,  3.8279026,  1.1731641,NOT_AVAILABLE,      0,True, 72, 70,4188.fits.csv,OK,  0,     1.07,     0.04,     0.04,     6.90,     6.87,     0.61,     0.85 , 0
HD_4306,2473977823368495360,  8.7712145,  9.1935625,  8.1597328,  1.0338297,NOT_AVAILABLE,      0,True, 61, 63,4306.fits.csv,BIN,  0,  2652.72,     0.27,     0.30,   104.42,   104.11,    12.05,   137.42 , 1
HD_4307,2376087581593256448,  5.9973717,  6.3061428,  5.5124860,  0.7936568,NOT_AVAILABLE,      0,True, 48, 42,4307.fits.csv,OK,  1,     0.97,     0.06,     0.05,     5.82,     4.93,     1.25,     1.49 , 0
HD_43232,3019816764523863552,  3.5708857,  4.2923098,  2.7992406,  1.4930692,NOT_AVAILABLE,      0,True, 22, 22,43232.fits.csv,SAT,  0,     1.21,     0.14,     0.10,     5.80,     4.83,     2.12,     0.88 , 0
HD_43380,968593607188137216,  6.0211411,  6.5818052,  5.3107343,  1.2710710,NOT_AVAILABLE,      0,True, 26, 23,43380.fits.csv,OK,  0,     0.96,     0.05,     0.04,     6.77,     6.72,     0.75,     0.81 , 0
HD_43384,3425577786858742272,  6.1059809,  6.3646979,  5.6576428,  0.7070551,VARIABLE,      0,True, 20, 20,43384.fits.csv,BS,  0,     2.87,     0.43,     0.78,    46.44,    27.51,    38.32,    10.84 , 0
HD_43827,2944471321481716224,  4.7560234,  5.4072008,  3.9900072,  1.4171937,NOT_AVAILABLE,      0,True, 50, 49,43827.fits.csv,VAR,  0,     1.34,     0.21,     0.11,    13.65,    11.86,     2.09,     1.20 , 0
HD_4395,2377392804974771968,  7.5073032,  7.8630657,  6.9757714,  0.8872943,NOT_AVAILABLE,      0,True, 66, 61,4395.fits.csv,ChP,  0,  2109.19,     0.20,     0.21,    74.33,    74.33,     1.12,    98.18 , 1
HD_44007,2993364748147267456,  7.7826772,  8.2469587,  7.1363554,  1.1106033,NOT_AVAILABLE,      0,True, 73, 75,44007.fits.csv,ChP,  0,     1.25,     0.14,     0.13,    19.71,    13.45,     9.88,     4.96 , 0
HD_44537,970675154497903616,  4.1221972,  5.3080549,  3.0708489,  2.2372060,VARIABLE,      0,True, 24, 24,44537.fits.csv,SAT_RSG,  0,     1.04,     0.10,     0.10,     4.22,     4.19,     1.29,     1.54 , 0
HD_44951,3001125513527026304,  4.8079233,  5.4629846,  4.0639491,  1.3990355,NOT_AVAILABLE,      0,True, 22, 19,44951.fits.csv,OK,  0,     1.03,     0.05,     0.04,     4.15,     4.13,     0.79,     0.81 , 0
HD_4502,2804918316384272128,  3.7604692,  4.3766155,  3.0350857,  1.3415298,NOT_AVAILABLE,      0,True, 30, 30,4502.fits.csv,VAR,  0,     1.00,     0.12,     0.07,     4.86,     4.07,     1.95,     0.76 , 0
HD_45410,1004358968092652544,  5.6097178,  6.0780053,  4.9717178,  1.1062875,NOT_AVAILABLE,      0,True, 42, 39,45410.fits.csv,Planet,  0,     0.93,     0.07,     0.04,     9.66,     9.38,     0.94,     0.90 , 0
HD_4614,425040000962559616,  3.3200667,  3.7355075,  2.8486214,  0.8868861,NOT_AVAILABLE,      0,True, 47, 47,4614.fits.csv,SAT,  0,     1.02,     0.09,     0.08,     5.58,     5.29,     5.76,     1.64 , 0
HD_46317,1001431106066942848,  6.4941053,  6.7304649,  6.0923834,  0.6380816,NOT_AVAILABLE,      0,True, 40, 33,46317.fits.csv,OK,  0,  3639.69,     0.29,  3700.73,   108.79,    49.46,    49.87,    52.62 , 1
HD_46480,1003703727881026304,  5.6914687,  6.1553650,  5.0574279,  1.0979371,NOT_AVAILABLE,      0,True, 33, 33,46480.fits.csv,OK,  0,  2593.46,     0.28,     0.27,    78.73,    78.59,     2.81,   105.44 , 1
HD_46588,1141280704422528128,  5.3004165,  5.5698009,  4.8804135,  0.6893873,NOT_AVAILABLE,      0,True, 34, 30,46588.fits.csv,OK,  0,  3578.33,     0.31,  3751.04,   112.85,    40.06,    37.76,    44.02 , 1
HD_46703,994259335315643520,  8.8535719,  9.1386108,  8.3729458,  0.7656651,NOT_AVAILABLE,      0,True, 26, 26,46703.fits.csv,PAGB,  0,  3403.56,     0.25,  4861.77,    29.04,    84.66,   104.24,    66.83 , 1
HD_47205,2939555954755196160,  3.6732359,  4.2477813,  2.9954019,  1.2523794,NOT_AVAILABLE,      0,True, 87, 87,47205.fits.csv,SAT_Planet,  0,     0.96,     0.07,     0.06,    14.17,    14.12,     1.38,     0.97 , 0
HD_4727,375010813139050368,  4.4909096,  4.4234943,  4.6080770, -0.1845827,NOT_AVAILABLE,      0,True, 31, 26,4727.fits.csv,SAT_BIN,  0,     0.99,     0.04,     0.04,     4.56,     4.14,     1.78,     2.83 , 0
HD_4744,312322398198964352,  7.3005905,  7.8543782,  6.5865879,  1.2677903,NOT_AVAILABLE,      0,True, 58, 49,4744.fits.csv,OK,  0,     1.45,     0.22,     0.15,    13.61,     6.64,     4.00,     2.34 , 0
HD_4813,2473608009504466688,  5.0295434,  5.2996726,  4.6133008,  0.6863718,NOT_AVAILABLE,      0,True, 45, 39,4813.fits.csv,OK,  1,     1.00,     0.05,     0.04,     5.99,     5.58,     1.01,     1.36 , 0
HD_4817,427499264872921472,  5.1906443,  6.3077030,  4.1454616,  2.1622415,NOT_AVAILABLE,      0,True, 44, 45,4817.fits.csv,DMS,  0,   166.80,     0.45,     0.28,    17.82,    10.88,     3.51,    12.79 , 0
HD_48432,1001083179355501440,  5.0746078,  5.5693731,  4.4278526,  1.1415205,NOT_AVAILABLE,      0,True, 34, 34,48432.fits.csv,OK,  0,     0.98,     0.04,     0.03,     8.18,     8.14,     0.59,     0.82 , 0
HD_48781,990869987643774336,  4.9140472,  5.4708304,  4.2187128,  1.2521176,NOT_AVAILABLE,      0,True, 22, 22,48781.fits.csv,BIN,  0,     1.04,     0.05,     0.04,     3.97,     3.91,     0.69,     0.85 , 0
HD_49178,943761824268152704,  7.9202905,  8.2494555,  7.4198942,  0.8295612,NOT_AVAILABLE,      0,True, 27, 23,49178.fits.csv,OK,  0,  4205.42,     0.35,  4015.10,    24.57,    28.93,    28.94,    31.83 , 1
HD_4963,2809019872712780416,  7.4838758,  8.0551701,  6.7599330,  1.2952371,NOT_AVAILABLE,      3,True, 29, 27,4963.fits.csv,BIN,  0,     1.36,     0.07,     0.05,     3.93,     3.29,     1.49,     1.03 , 0
HD_49732,951601479613983104,  7.7322421,  7.9602327,  7.3355627,  0.6246700,NOT_AVAILABLE,      0,True, 25, 23,49732.fits.csv,OK,  0,  3334.92,     0.33,  3592.85,    73.71,    57.35,    65.81,    53.69 , 1
HD_5007,2805535314205682176,  7.3413949,  7.9283876,  6.6137686,  1.3146191,NOT_AVAILABLE,      0,True, 26, 26,5007.fits.csv,OK,  0,    95.38,     0.12,     0.07,     7.39,     6.67,     1.25,     8.68 , 0
HD_5015,427322415301550208,  4.6359124,  4.9266615,  4.1987586,  0.7279029,NOT_AVAILABLE,      0,True, 45, 42,5015.fits.csv,OK,  1,     1.01,     0.04,     0.03,     5.25,     5.12,     0.89,     1.67 , 0
HD_51309,2934094096385049728,  4.3546667,  4.3106909,  4.3557901, -0.0450993,NOT_AVAILABLE,      0,True, 56, 54,51309.fits.csv,SAT_BS,  0,     1.16,     0.07,     0.10,    11.49,     8.20,     6.60,     2.98 , 0
HD_5234,425955069515091456,  4.4589801,  5.0784969,  3.7104518,  1.3680451,NOT_AVAILABLE,      0,True, 56, 55,5234.fits.csv,OK,  0,     1.13,     0.08,     0.05,     5.96,     5.73,     0.86,     0.72 , 0
HD_5395,425940947659705600,  4.3455620,  4.8500462,  3.7003021,  1.1497440,NOT_AVAILABLE,      0,True, 58, 55,5395.fits.csv,ChP,  0,     1.07,     0.04,     0.04,     5.94,     5.94,     1.24,     0.83 , 0
HD_55280,990705816813310336,  4.8958821,  5.4430327,  4.2090087,  1.2340240,NOT_AVAILABLE,      0,True, 28, 28,55280.fits.csv,OK,  0,     0.89,     0.10,     0.06,     8.83,     8.42,     1.29,     1.03 , 0
HD_5750,314424045956125440,  6.8981752,  7.1290054,  6.5002303,  0.6287751,NOT_AVAILABLE,      0,True, 32, 28,5750.fits.csv,OK,  0,  1694.86,     0.17,     0.18,    33.74,    33.76,     2.38,    44.84 , 1
HD_58343,3028075299446506880,  5.1530871,  5.1135283,  5.0956669,  0.0178614,VARIABLE,      0,True, 37, 37,58343.fits.csv,Be,  0,     1.15,     0.10,     0.09,     3.62,     1.77,     2.37,     0.58 , 0
HD_5848,574112955678493824,  3.8803709,  4.5182395,  3.1419032,  1.3763363,NOT_AVAILABLE,      0,True, 30, 30,5848.fits.csv,OK,  0,    92.71,     0.07,     0.05,     8.49,     8.45,     1.08,    10.40 , 0
HD_5916,377025290240929792,  6.6238852,  7.0809183,  5.9920235,  1.0888948,NOT_AVAILABLE,      0,True, 36, 37,5916.fits.csv,OK,  1,     1.05,     0.07,     0.04,     4.44,     3.66,     1.32,     0.78 , 0
HD_6186,2577673177300873216,  3.9971802,  4.4977608,  3.3414009,  1.1563599,NOT_AVAILABLE,      0,True, 30, 33,6186.fits.csv,SAT,  0,     1.06,     0.04,     0.04,     4.62,     4.62,     1.21,     0.80 , 0
HD_61935,3041619014955371392,  3.6608422,  4.2171950,  2.9928858,  1.2243092,NOT_AVAILABLE,      0,True, 39, 38,61935.fits.csv,SAT,  0,  5502.89,     0.41,  4861.21,   103.94,    20.90,    18.88,    21.72 , 1
HD_6203,2525049829240950144,  5.0785265,  5.6536002,  4.3491483,  1.3044519,NOT_AVAILABLE,      0,True, 30, 29,6203.fits.csv,OK,  0,     1.28,     0.15,     0.09,     7.65,     5.16,     2.01,     1.20 , 0
HD_62301,920377960724886144,  6.5985656,  6.8766994,  6.1439114,  0.7327881,NOT_AVAILABLE,      0,True, 30, 28,62301.fits.csv,OK,  0,  3862.05,     0.31,  3906.22,    77.38,    57.23,    59.92,    59.92 , 1
HD_63302,5718988927344562944,  5.7469239,  6.6302681,  4.8369660,  1.7933021,VARIABLE,      0,True, 46, 58,63302.fits.csv,RSG,  0,     1.33,     0.22,     0.11,     7.27,     6.44,     1.21,     1.54 , 0
HD_63333,867679158680505600,  6.9667215,  7.2177734,  6.5445294,  0.6732440,NOT_AVAILABLE,      0,True, 37, 33,63333.fits.csv,OK,  0,  3887.50,     0.30,  3831.21,    55.43,    49.31,    50.70,    52.64 , 1
HD_63791,1085188633398350336,  7.6043205,  8.1059761,  6.9265032,  1.1794729,NOT_AVAILABLE,      0,True, 56, 53,63791.fits.csv,OK,  0,     1.46,     0.20,     0.22,    26.48,    14.66,    14.56,     8.60 , 0
HD_6397,2777307895783080576,  5.5326180,  5.7449331,  5.1630597,  0.5818734,NOT_AVAILABLE,      2,True, 25, 25,6397.fits.csv,BIN,  0,     1.07,     0.06,     0.04,     3.99,     2.84,     1.15,     1.01 , 0
HD_64238,5719544455591427712,  5.6029568,  5.7964821,  5.2617736,  0.5347085,NOT_AVAILABLE,      0,True, 63, 60,64238.fits.csv,OK,  0,     1.03,     0.04,     0.04,    11.32,    11.31,     1.34,     1.36 , 0
HD_6461,2468375227509401856,  7.4360843,  7.8468108,  6.8430567,  1.0037541,NOT_AVAILABLE,      0,True, 41, 39,6461.fits.csv,OK,  0,  2596.75,     0.28,     0.28,    62.17,    61.86,     3.96,    80.68 , 1
HD_6482,2473189439172384000,  5.8247433,  6.3290839,  5.1547122,  1.1743717,NOT_AVAILABLE,      0,True, 47, 43,6482.fits.csv,OK,  1,     1.09,     0.05,     0.04,     6.28,     6.20,     0.71,     0.81 , 0
HD_64937,3144150810703701504,  6.8204222,  8.0753784,  5.7140746,  2.3613038,NOT_AVAILABLE,      0,True, 44, 44,64937.fits.csv,VAR,  0, 21733.79,     0.87,  3431.39,    75.69,    26.04,    33.41,    17.40 , 1
HD_6497,412052432178880000,  6.0606890,  6.6591654,  5.3183217,  1.3408437,NOT_AVAILABLE,      0,True,107, 99,6497.fits.csv,OK,  0,     1.14,     0.06,     0.04,     9.75,     9.69,     0.72,     0.67 , 0
HD_6582,411413822074322432,  4.9480124,  5.3266082,  4.4043818,  0.9222264,NOT_AVAILABLE,      0,True, 66, 62,6582.fits.csv,BIN,  0,  2174.64,     0.21,     0.22,   115.55,   115.55,     2.51,   162.94 , 1
HD_6734,2538316124224549376,  6.2167206,  6.6559701,  5.6024508,  1.0535192,NOT_AVAILABLE,      0,True, 27, 26,6734.fits.csv,OK,  0,     0.96,     0.14,     0.06,     6.35,     3.85,     1.85,     1.28 , 0
HD_6763,2576176638895865984,  5.4211965,  5.5948224,  5.1210761,  0.4737463,NOT_AVAILABLE,      1,True, 40, 37,6763.fits.csv,OK,  0,     1.15,     0.06,     0.08,     6.71,     5.68,     3.90,     2.30 , 0
HD_6805,2470140321630664064,  3.1326482,  3.8601105,  2.5125904,  1.3475201,NOT_AVAILABLE,      0,True, 58, 59,6805.fits.csv,SAT,  0,     0.93,     0.14,     0.12,     4.14,     3.55,     2.42,     1.77 , 0
HD_6833,411220548543503488,  6.3743830,  7.0048361,  5.6019740,  1.4028621,NOT_AVAILABLE,      0,True, 66, 61,6833.fits.csv,OK,  0,     1.51,     0.25,     0.17,    17.90,     7.95,     4.93,     2.99 , 0
HD_6834,371144105622104448,  8.3123026,  8.5293169,  7.9303675,  0.5989494,NOT_AVAILABLE,      0,True, 29, 29,6834.fits.csv,OK,  0,  1691.76,     0.17,     0.19,    63.65,    63.62,     2.98,    85.34 , 1
